order_id,customer_id,order_date,order_amount
ORD-12235,CUST-1794,2024-09-24,99.14
ORD-12236,CUST-1794,2024-11-06,16.99
ORD-12237,CUST-1794,2024-11-16,71.49
ORD-12238,CUST-1794,2024-12-05,17.89
ORD-12239,CUST-1794,2025-01-04,65.03
ORD-12240,CUST-1795,2024-10-05,43.16
ORD-12241,CUST-1795,2025-02-15,123.24
ORD-12242,CUST-1795,2025-03-31,31.39
ORD-12243,CUST-1795,2025-04-15,39.55
ORD-12244,CUST-1795,2025-05-19,35.32
ORD-12245,CUST-1795,2025-06-25,24.25
ORD-12246,CUST-1796,2024-06-23,77.13
ORD-12247,CUST-1796,2024-07-16,35.79
ORD-12248,CUST-1796,2024-08-28,57.31
ORD-12249,CUST-1797,2024-02-03,15.99
ORD-12250,CUST-1798,2024-11-21,15.08
ORD-12251,CUST-1799,2024-07-26,43.78
ORD-12252,CUST-1799,2024-09-06,20.41
ORD-12253,CUST-1800,2024-12-04,99.0
ORD-12254,CUST-1800,2024-12-19,22.7
ORD-12255,CUST-1800,2025-01-10,255.12
ORD-12256,CUST-1800,2025-01-28,52.09
ORD-12257,CUST-1800,2025-02-03,45.4
ORD-12258,CUST-1800,2025-03-18,211.42
ORD-12259,CUST-1801,2024-08-18,208.0
ORD-12260,CUST-1801,2024-11-19,29.35
ORD-12261,CUST-1802,2024-07-20,53.08
ORD-12262,CUST-1802,2024-08-07,58.21
ORD-12263,CUST-1802,2024-08-13,21.69
ORD-12264,CUST-1803,2024-05-15,53.75
ORD-12265,CUST-1803,2024-06-07,103.91
ORD-12266,CUST-1803,2024-06-29,22.17
ORD-12267,CUST-1803,2024-07-26,266.5
ORD-12268,CUST-1803,2024-08-11,74.07
ORD-12269,CUST-1803,2024-09-10,17.29
ORD-12270,CUST-1803,2024-10-15,91.23
ORD-12271,CUST-1804,2024-08-18,114.57
ORD-12272,CUST-1804,2024-09-09,94.36
ORD-12273,CUST-1804,2024-09-20,34.88
ORD-12274,CUST-1805,2024-07-09,72.52
ORD-12275,CUST-1805,2025-01-22,192.99
ORD-12276,CUST-1805,2025-04-26,155.46
ORD-12277,CUST-1805,2025-05-29,82.14
ORD-12278,CUST-1805,2025-09-12,44.94
ORD-12279,CUST-1805,2026-02-10,47.44
ORD-12280,CUST-1806,2024-09-21,37.85
ORD-12281,CUST-1806,2024-10-25,74.94
ORD-12282,CUST-1806,2024-11-22,26.87
ORD-12283,CUST-1806,2025-04-22,59.06
ORD-12284,CUST-1806,2025-06-25,46.91
ORD-12285,CUST-1806,2025-07-19,46.48
ORD-12286,CUST-1807,2024-03-08,21.26
ORD-12287,CUST-1807,2024-07-12,72.87
ORD-12288,CUST-1807,2024-09-03,45.9
ORD-12289,CUST-1808,2024-04-24,33.04
ORD-12290,CUST-1808,2024-07-25,14.61
ORD-12291,CUST-1808,2024-08-02,33.31
ORD-12292,CUST-1808,2024-08-17,29.65
ORD-12293,CUST-1808,2024-11-01,66.33
ORD-12294,CUST-1808,2024-11-06,48.96
ORD-12295,CUST-1809,2024-10-18,12.5
ORD-12296,CUST-1809,2025-03-10,121.9
ORD-12297,CUST-1810,2024-10-22,221.59
ORD-12298,CUST-1810,2024-12-17,67.44
ORD-12299,CUST-1810,2025-05-02,50.53
ORD-12300,CUST-1811,2024-12-29,197.57
ORD-12301,CUST-1811,2025-01-05,45.96
ORD-12302,CUST-1811,2025-01-11,38.47
ORD-12303,CUST-1811,2025-02-19,169.59
ORD-12304,CUST-1811,2025-05-19,21.37
ORD-12305,CUST-1812,2024-10-21,54.5
ORD-12306,CUST-1812,2024-10-31,183.46
ORD-12307,CUST-1812,2024-12-02,98.7
ORD-12308,CUST-1812,2024-12-27,13.74
ORD-12309,CUST-1812,2025-01-05,57.06
ORD-12310,CUST-1812,2025-03-03,38.99
ORD-12311,CUST-1813,2024-05-03,15.31
ORD-12312,CUST-1813,2024-06-22,31.07
ORD-12313,CUST-1813,2024-07-13,108.26
ORD-12314,CUST-1813,2024-08-04,30.53
ORD-12315,CUST-1813,2024-08-17,109.42
ORD-12316,CUST-1814,2024-04-28,33.86
ORD-12317,CUST-1814,2024-05-10,34.69
ORD-12318,CUST-1814,2024-05-31,60.46
ORD-12319,CUST-1814,2024-07-24,43.69
ORD-12320,CUST-1815,2024-08-04,14.06
ORD-12321,CUST-1816,2024-03-29,59.14
ORD-12322,CUST-1816,2024-05-08,62.74
ORD-12323,CUST-1816,2024-06-19,205.56
ORD-12324,CUST-1816,2024-10-06,148.04
ORD-12325,CUST-1816,2024-12-22,199.2
ORD-12326,CUST-1816,2024-12-31,32.52
ORD-12327,CUST-1816,2025-02-04,134.33
ORD-12328,CUST-1817,2024-05-20,32.5
ORD-12329,CUST-1817,2024-06-13,92.59
ORD-12330,CUST-1817,2024-07-08,65.17
ORD-12331,CUST-1818,2024-03-13,197.91
ORD-12332,CUST-1818,2024-05-20,27.66
ORD-12333,CUST-1818,2024-06-12,120.34
ORD-12334,CUST-1818,2024-08-09,106.85
ORD-12335,CUST-1818,2024-09-09,94.43
ORD-12336,CUST-1818,2024-10-05,27.93
ORD-12337,CUST-1819,2025-02-03,103.24
ORD-12338,CUST-1819,2025-05-08,80.96
ORD-12339,CUST-1819,2025-08-08,20.25
ORD-12340,CUST-1819,2025-09-01,148.41
ORD-12341,CUST-1819,2025-09-16,17.8
ORD-12342,CUST-1819,2025-11-29,129.81
ORD-12343,CUST-1820,2024-07-21,61.76
ORD-12344,CUST-1820,2024-10-07,114.36
ORD-12345,CUST-1820,2024-11-20,111.15
ORD-12346,CUST-1820,2024-12-04,15.84
ORD-12347,CUST-1820,2025-03-12,17.61
ORD-12348,CUST-1821,2024-04-30,68.59
ORD-12349,CUST-1821,2024-05-26,62.25
ORD-12350,CUST-1821,2024-09-02,170.84
ORD-12351,CUST-1822,2024-01-04,52.62
ORD-12352,CUST-1822,2024-02-08,13.98
ORD-12353,CUST-1822,2024-04-05,35.13
ORD-12354,CUST-1822,2024-05-16,35.77
ORD-12355,CUST-1822,2024-05-29,46.49
ORD-12356,CUST-1822,2024-06-14,62.24
ORD-12357,CUST-1823,2024-07-06,17.28
ORD-12358,CUST-1823,2024-08-21,32.46
ORD-12359,CUST-1823,2024-09-28,59.87
ORD-12360,CUST-1824,2024-11-27,125.01
ORD-12361,CUST-1824,2024-12-11,91.01
ORD-12362,CUST-1824,2024-12-31,35.45
ORD-12363,CUST-1824,2025-01-20,96.55
ORD-12364,CUST-1824,2025-02-05,12.56
ORD-12365,CUST-1824,2025-04-07,24.7
ORD-12366,CUST-1825,2024-01-18,241.68
ORD-12367,CUST-1826,2024-06-28,76.47
ORD-12368,CUST-1827,2024-06-01,145.75
ORD-12369,CUST-1828,2024-10-21,55.89
ORD-12370,CUST-1829,2025-01-02,122.24
ORD-12371,CUST-1829,2025-06-29,150.45
ORD-12372,CUST-1829,2025-07-18,19.78
ORD-12373,CUST-1829,2025-07-28,34.87
ORD-12374,CUST-1829,2025-09-13,118.53
ORD-12375,CUST-1829,2025-12-30,76.04
ORD-12376,CUST-1829,2026-01-04,25.9
ORD-12377,CUST-1830,2024-05-19,25.33
ORD-12378,CUST-1831,2024-08-10,184.45
ORD-12379,CUST-1831,2024-09-05,53.0
ORD-12380,CUST-1831,2024-09-14,73.54
ORD-12381,CUST-1831,2024-10-04,23.86
ORD-12382,CUST-1831,2024-11-13,61.9
ORD-12383,CUST-1832,2024-05-08,73.77
ORD-12384,CUST-1832,2024-09-15,84.91
ORD-12385,CUST-1832,2024-09-23,52.63
ORD-12386,CUST-1832,2025-01-05,18.95
ORD-12387,CUST-1832,2025-07-31,206.02
ORD-12388,CUST-1833,2024-08-25,25.94
ORD-12389,CUST-1833,2024-09-18,40.3
ORD-12390,CUST-1833,2024-10-21,38.93
ORD-12391,CUST-1833,2024-10-31,22.73
ORD-12392,CUST-1833,2024-11-06,53.8
ORD-12393,CUST-1833,2025-03-30,20.49
ORD-12394,CUST-1834,2024-08-22,128.75
ORD-12395,CUST-1834,2024-08-30,88.77
ORD-12396,CUST-1834,2024-10-08,43.48
ORD-12397,CUST-1834,2024-10-31,75.54
ORD-12398,CUST-1834,2025-02-12,57.06
ORD-12399,CUST-1835,2024-01-21,43.59
ORD-12400,CUST-1836,2024-04-19,64.06
ORD-12401,CUST-1836,2024-05-01,21.85
ORD-12402,CUST-1837,2024-02-21,99.81
ORD-12403,CUST-1837,2024-03-19,32.33
ORD-12404,CUST-1837,2024-04-14,57.26
ORD-12405,CUST-1837,2024-05-07,30.5
ORD-12406,CUST-1838,2024-01-18,81.43
ORD-12407,CUST-1839,2024-12-27,19.66
ORD-12408,CUST-1839,2025-07-02,140.41
ORD-12409,CUST-1839,2025-08-28,194.03
ORD-12410,CUST-1839,2025-10-29,26.23
ORD-12411,CUST-1840,2024-06-03,38.56
ORD-12412,CUST-1841,2024-10-05,19.76
ORD-12413,CUST-1841,2024-11-28,34.41
ORD-12414,CUST-1842,2024-01-09,55.46
ORD-12415,CUST-1843,2024-05-30,85.01
ORD-12416,CUST-1844,2024-04-09,29.06
ORD-12417,CUST-1844,2024-05-16,66.26
ORD-12418,CUST-1844,2024-09-28,26.65
ORD-12419,CUST-1845,2024-05-02,101.22
ORD-12420,CUST-1845,2024-05-09,28.59
ORD-12421,CUST-1845,2024-07-08,111.71
ORD-12422,CUST-1846,2025-01-14,17.13
ORD-12423,CUST-1846,2025-02-19,38.43
ORD-12424,CUST-1846,2025-03-27,14.08
ORD-12425,CUST-1847,2024-11-30,234.65
ORD-12426,CUST-1847,2024-12-30,44.99
ORD-12427,CUST-1847,2025-03-29,48.69
ORD-12428,CUST-1847,2025-05-09,29.57
ORD-12429,CUST-1848,2024-01-02,51.47
ORD-12430,CUST-1848,2024-01-26,65.12
ORD-12431,CUST-1848,2024-02-09,140.14
ORD-12432,CUST-1848,2024-02-27,29.19
ORD-12433,CUST-1848,2024-04-01,57.41
ORD-12434,CUST-1848,2024-04-16,33.12
ORD-12435,CUST-1849,2024-03-15,21.23
ORD-12436,CUST-1849,2024-03-26,102.13
ORD-12437,CUST-1849,2024-04-28,111.79
ORD-12438,CUST-1849,2024-07-03,72.81
ORD-12439,CUST-1849,2024-08-29,13.7
ORD-12440,CUST-1849,2024-09-19,78.52
ORD-12441,CUST-1849,2024-09-24,14.68
ORD-12442,CUST-1850,2025-01-08,40.02
ORD-12443,CUST-1850,2025-01-18,56.5
ORD-12444,CUST-1850,2025-03-29,28.79
ORD-12445,CUST-1850,2025-04-17,30.57
ORD-12446,CUST-1851,2025-01-23,204.02
ORD-12447,CUST-1851,2025-05-05,28.2
ORD-12448,CUST-1852,2024-06-17,115.14
ORD-12449,CUST-1852,2024-07-20,62.63
ORD-12450,CUST-1852,2025-03-21,45.61
ORD-12451,CUST-1852,2025-05-07,42.04
ORD-12452,CUST-1853,2024-07-19,13.81
ORD-12453,CUST-1853,2024-08-06,59.86
ORD-12454,CUST-1853,2024-08-11,32.47
ORD-12455,CUST-1853,2024-09-17,67.84
ORD-12456,CUST-1854,2024-09-27,65.85
ORD-12457,CUST-1854,2024-12-11,99.76
ORD-12458,CUST-1854,2025-01-29,291.76
ORD-12459,CUST-1854,2025-03-09,20.3
ORD-12460,CUST-1855,2024-07-03,41.96
ORD-12461,CUST-1855,2024-07-27,78.26
ORD-12462,CUST-1855,2024-10-02,86.26
ORD-12463,CUST-1856,2025-02-02,20.72
ORD-12464,CUST-1856,2025-02-07,155.98
ORD-12465,CUST-1856,2025-02-24,97.53
ORD-12466,CUST-1856,2025-05-14,139.83
ORD-12467,CUST-1856,2025-12-20,35.13
ORD-12468,CUST-1856,2026-02-18,20.47
ORD-12469,CUST-1856,2026-03-18,134.94
ORD-12470,CUST-1857,2024-08-17,141.72
ORD-12471,CUST-1857,2024-09-20,17.82
ORD-12472,CUST-1857,2024-10-31,38.73
ORD-12473,CUST-1858,2024-06-20,26.8
ORD-12474,CUST-1858,2024-10-11,24.97
ORD-12475,CUST-1858,2024-10-31,59.78
ORD-12476,CUST-1858,2024-11-18,27.81
ORD-12477,CUST-1859,2024-05-28,95.4
ORD-12478,CUST-1860,2024-09-26,156.74
ORD-12479,CUST-1860,2024-12-13,25.72
ORD-12480,CUST-1860,2025-01-02,94.56
ORD-12481,CUST-1861,2024-01-10,42.84
ORD-12482,CUST-1861,2024-01-22,65.63
ORD-12483,CUST-1861,2024-05-18,44.79
ORD-12484,CUST-1861,2024-08-14,12.52
ORD-12485,CUST-1861,2024-08-27,14.51
ORD-12486,CUST-1861,2024-09-18,167.72
ORD-12487,CUST-1862,2024-01-12,49.49
ORD-12488,CUST-1862,2024-01-31,145.07
ORD-12489,CUST-1862,2024-03-17,74.39
ORD-12490,CUST-1863,2024-11-25,19.57
ORD-12491,CUST-1863,2024-12-11,12.7
ORD-12492,CUST-1863,2025-01-01,19.97
ORD-12493,CUST-1864,2024-09-21,34.7
ORD-12494,CUST-1864,2024-10-09,38.62
ORD-12495,CUST-1864,2024-10-28,59.06
ORD-12496,CUST-1864,2024-11-28,59.19
ORD-12497,CUST-1865,2024-03-07,40.45
ORD-12498,CUST-1866,2024-07-15,66.67
ORD-12499,CUST-1866,2024-09-14,20.05
ORD-12500,CUST-1866,2024-11-20,21.99
ORD-12501,CUST-1866,2024-11-28,255.15
ORD-12502,CUST-1866,2025-04-23,16.55
ORD-12503,CUST-1867,2024-05-21,72.6
ORD-12504,CUST-1867,2024-06-11,168.89
ORD-12505,CUST-1867,2024-09-15,65.6
ORD-12506,CUST-1868,2024-11-22,51.4
ORD-12507,CUST-1869,2024-05-29,38.81
ORD-12508,CUST-1869,2024-06-11,73.25
ORD-12509,CUST-1869,2024-07-15,143.0
ORD-12510,CUST-1869,2024-07-21,79.61
ORD-12511,CUST-1869,2024-09-28,105.12
ORD-12512,CUST-1869,2025-01-08,97.37
ORD-12513,CUST-1870,2024-01-03,30.35
ORD-12514,CUST-1871,2024-01-12,168.52
ORD-12515,CUST-1872,2025-01-28,149.15
ORD-12516,CUST-1872,2025-05-14,82.48
ORD-12517,CUST-1872,2025-06-07,158.17
ORD-12518,CUST-1872,2025-06-27,66.27
ORD-12519,CUST-1872,2025-07-06,178.28
ORD-12520,CUST-1873,2024-04-02,12.56
ORD-12521,CUST-1873,2024-06-09,286.39
ORD-12522,CUST-1874,2024-05-06,31.91
ORD-12523,CUST-1874,2024-05-12,69.38
ORD-12524,CUST-1874,2024-05-28,22.92
ORD-12525,CUST-1874,2024-07-19,86.81
ORD-12526,CUST-1874,2024-09-24,58.02
ORD-12527,CUST-1874,2025-01-08,191.53
ORD-12528,CUST-1875,2024-06-25,16.3
ORD-12529,CUST-1875,2024-12-19,70.21
ORD-12530,CUST-1875,2025-01-29,81.82
ORD-12531,CUST-1876,2024-10-29,29.24
ORD-12532,CUST-1876,2024-11-14,23.94
ORD-12533,CUST-1877,2025-01-23,74.98
ORD-12534,CUST-1877,2025-07-26,39.29
ORD-12535,CUST-1877,2025-09-23,28.87
ORD-12536,CUST-1877,2025-10-11,59.12
ORD-12537,CUST-1877,2025-11-02,24.43
ORD-12538,CUST-1878,2024-02-07,24.74
ORD-12539,CUST-1879,2024-04-09,156.37
ORD-12540,CUST-1879,2024-06-10,17.42
ORD-12541,CUST-1880,2024-01-06,20.75
ORD-12542,CUST-1880,2024-02-27,66.93
ORD-12543,CUST-1880,2024-04-08,14.6
ORD-12544,CUST-1880,2024-05-11,180.54
ORD-12545,CUST-1880,2024-06-07,76.24
ORD-12546,CUST-1880,2024-08-19,112.09
ORD-12547,CUST-1880,2024-09-25,139.35
ORD-12548,CUST-1881,2024-11-14,47.58
ORD-12549,CUST-1881,2024-11-30,29.64
ORD-12550,CUST-1882,2024-06-16,39.96
ORD-12551,CUST-1882,2024-07-22,52.27
ORD-12552,CUST-1882,2024-08-28,22.3
ORD-12553,CUST-1882,2024-10-04,30.55
ORD-12554,CUST-1882,2024-10-18,16.86
ORD-12555,CUST-1883,2024-07-16,135.44
ORD-12556,CUST-1883,2024-10-22,24.66
ORD-12557,CUST-1883,2024-11-02,77.2
ORD-12558,CUST-1883,2024-11-23,13.72
ORD-12559,CUST-1883,2025-03-06,29.23
ORD-12560,CUST-1883,2025-07-08,94.65
ORD-12561,CUST-1884,2024-07-27,24.78
ORD-12562,CUST-1885,2024-03-23,113.5
ORD-12563,CUST-1886,2024-02-17,67.42
ORD-12564,CUST-1886,2024-06-07,112.13
ORD-12565,CUST-1887,2024-09-28,96.44
ORD-12566,CUST-1888,2024-08-06,92.25
ORD-12567,CUST-1889,2024-07-24,38.59
ORD-12568,CUST-1890,2024-03-26,54.45
ORD-12569,CUST-1890,2024-04-17,32.66
ORD-12570,CUST-1890,2024-09-22,23.84
ORD-12571,CUST-1890,2024-12-05,281.96
ORD-12572,CUST-1890,2024-12-10,90.55
ORD-12573,CUST-1890,2024-12-28,15.19
ORD-12574,CUST-1891,2024-08-23,57.74
ORD-12575,CUST-1892,2025-01-11,125.09
ORD-12576,CUST-1892,2025-01-17,53.9
ORD-12577,CUST-1893,2024-06-21,264.43
ORD-12578,CUST-1894,2024-05-29,181.33
ORD-12579,CUST-1894,2024-08-21,20.0
ORD-12580,CUST-1894,2024-08-31,48.8
ORD-12581,CUST-1894,2024-09-09,75.24
ORD-12582,CUST-1894,2024-09-20,60.53
ORD-12583,CUST-1895,2025-01-26,147.2
ORD-12584,CUST-1896,2025-02-03,31.95
ORD-12585,CUST-1896,2025-04-06,167.61
ORD-12586,CUST-1896,2025-04-23,167.77
ORD-12587,CUST-1897,2024-10-10,61.87
ORD-12588,CUST-1897,2024-11-13,28.94
ORD-12589,CUST-1898,2025-01-17,14.39
ORD-12590,CUST-1899,2024-07-15,146.36
ORD-12591,CUST-1900,2024-11-10,31.2
ORD-12592,CUST-1900,2024-12-09,40.55
ORD-12593,CUST-1901,2024-10-08,165.56
ORD-12594,CUST-1902,2024-11-24,49.67
ORD-12595,CUST-1902,2024-12-02,112.77
ORD-12596,CUST-1902,2024-12-28,19.37
ORD-12597,CUST-1902,2025-02-16,150.39
ORD-12598,CUST-1902,2025-05-30,218.04
ORD-12599,CUST-1903,2024-05-26,72.31
ORD-12600,CUST-1904,2025-02-03,56.72
ORD-12601,CUST-1904,2025-02-16,59.28
ORD-12602,CUST-1905,2025-01-25,144.28
ORD-12603,CUST-1905,2025-05-10,153.87
ORD-12604,CUST-1905,2025-06-19,80.07
ORD-12605,CUST-1905,2025-07-29,15.92
ORD-12606,CUST-1905,2025-10-03,58.25
ORD-12607,CUST-1905,2025-11-23,57.9
ORD-12608,CUST-1906,2024-03-04,26.65
ORD-12609,CUST-1907,2024-08-24,73.73
ORD-12610,CUST-1908,2024-06-16,65.76
ORD-12611,CUST-1908,2024-06-30,51.15
ORD-12612,CUST-1908,2024-08-15,38.28
ORD-12613,CUST-1908,2024-10-27,131.8
ORD-12614,CUST-1908,2024-11-18,131.07
ORD-12615,CUST-1908,2024-11-27,130.7
ORD-12616,CUST-1909,2024-12-29,41.83
ORD-12617,CUST-1910,2024-10-13,45.08
ORD-12618,CUST-1910,2024-12-07,54.5
ORD-12619,CUST-1910,2025-07-28,97.34
ORD-12620,CUST-1910,2025-12-17,129.61
ORD-12621,CUST-1910,2026-04-05,121.98
ORD-12622,CUST-1910,2026-05-07,31.35
ORD-12623,CUST-1911,2024-07-29,249.81
ORD-12624,CUST-1912,2024-05-24,116.63
ORD-12625,CUST-1913,2024-01-21,55.92
ORD-12626,CUST-1913,2024-02-14,31.33
ORD-12627,CUST-1913,2024-04-12,107.88
ORD-12628,CUST-1913,2024-04-29,15.8
ORD-12629,CUST-1913,2024-07-27,13.15
ORD-12630,CUST-1914,2024-04-04,22.13
ORD-12631,CUST-1914,2024-05-21,24.34
ORD-12632,CUST-1915,2024-01-15,14.24
ORD-12633,CUST-1916,2024-06-30,59.25
ORD-12634,CUST-1917,2024-08-10,38.24
ORD-12635,CUST-1918,2024-06-14,106.42
ORD-12636,CUST-1918,2024-07-28,17.29
ORD-12637,CUST-1918,2024-11-10,14.53
ORD-12638,CUST-1918,2025-01-16,104.94
ORD-12639,CUST-1918,2025-06-07,16.12
ORD-12640,CUST-1918,2025-07-22,48.79
ORD-12641,CUST-1918,2025-08-14,18.65
ORD-12642,CUST-1918,2025-09-25,54.89
ORD-12643,CUST-1919,2024-06-23,45.91
ORD-12644,CUST-1919,2024-08-05,69.41
ORD-12645,CUST-1919,2024-10-11,58.85
ORD-12646,CUST-1919,2024-10-20,139.51
ORD-12647,CUST-1919,2024-11-10,243.3
ORD-12648,CUST-1919,2024-11-20,218.95
ORD-12649,CUST-1919,2024-11-29,29.58
ORD-12650,CUST-1920,2024-12-28,162.8
ORD-12651,CUST-1920,2025-06-19,163.37
ORD-12652,CUST-1920,2025-06-30,125.32
ORD-12653,CUST-1920,2025-07-28,317.27
ORD-12654,CUST-1920,2025-08-30,64.96
ORD-12655,CUST-1920,2025-10-07,37.73
ORD-12656,CUST-1920,2025-10-15,159.4
ORD-12657,CUST-1921,2024-04-11,140.17
ORD-12658,CUST-1921,2024-06-09,64.08
ORD-12659,CUST-1922,2024-03-24,82.87
ORD-12660,CUST-1923,2024-05-19,44.58
ORD-12661,CUST-1923,2024-06-25,184.5
ORD-12662,CUST-1923,2024-10-01,21.89
ORD-12663,CUST-1923,2024-10-14,41.27
ORD-12664,CUST-1923,2024-11-03,74.5
ORD-12665,CUST-1923,2025-02-20,225.56
ORD-12666,CUST-1923,2025-04-13,130.87
ORD-12667,CUST-1924,2024-10-23,28.64
ORD-12668,CUST-1925,2024-10-27,32.56
ORD-12669,CUST-1925,2024-12-09,158.57
ORD-12670,CUST-1926,2024-12-22,134.82
ORD-12671,CUST-1927,2024-08-13,53.83
ORD-12672,CUST-1927,2024-08-20,151.44
ORD-12673,CUST-1927,2024-09-20,70.29
ORD-12674,CUST-1927,2024-10-01,12.72
ORD-12675,CUST-1927,2024-10-18,91.76
ORD-12676,CUST-1927,2024-10-27,168.22
ORD-12677,CUST-1927,2024-11-11,27.38
ORD-12678,CUST-1927,2024-11-25,13.42
ORD-12679,CUST-1928,2025-01-16,30.97
ORD-12680,CUST-1928,2025-03-21,50.12
ORD-12681,CUST-1928,2025-04-10,52.06
ORD-12682,CUST-1929,2025-01-17,26.44
ORD-12683,CUST-1929,2025-04-28,120.27
ORD-12684,CUST-1930,2025-01-27,19.08
ORD-12685,CUST-1930,2025-03-13,76.51
ORD-12686,CUST-1930,2025-04-21,83.04
ORD-12687,CUST-1930,2025-05-01,65.13
ORD-12688,CUST-1931,2024-03-19,13.23
ORD-12689,CUST-1931,2024-04-05,86.32
ORD-12690,CUST-1931,2024-04-21,58.74
ORD-12691,CUST-1932,2024-09-10,41.93
ORD-12692,CUST-1932,2024-12-10,104.34
ORD-12693,CUST-1932,2025-01-26,41.94
ORD-12694,CUST-1933,2024-11-06,29.4
ORD-12695,CUST-1933,2024-12-14,51.54
ORD-12696,CUST-1933,2025-01-26,148.79
ORD-12697,CUST-1934,2024-06-19,73.07
ORD-12698,CUST-1935,2024-10-27,39.42
ORD-12699,CUST-1935,2024-12-26,15.69
ORD-12700,CUST-1936,2024-08-26,54.07
ORD-12701,CUST-1936,2024-10-23,49.46
ORD-12702,CUST-1936,2024-11-07,28.15
ORD-12703,CUST-1936,2024-11-12,35.77
ORD-12704,CUST-1936,2025-01-18,115.24
ORD-12705,CUST-1937,2024-01-04,94.35
ORD-12706,CUST-1937,2024-01-28,112.91
ORD-12707,CUST-1937,2024-02-20,123.72
ORD-12708,CUST-1937,2024-03-02,24.88
ORD-12709,CUST-1937,2024-03-25,46.63
ORD-12710,CUST-1938,2025-01-11,291.45
ORD-12711,CUST-1938,2025-01-20,34.88
ORD-12712,CUST-1938,2025-02-14,109.86
ORD-12713,CUST-1939,2024-06-20,56.78
ORD-12714,CUST-1939,2024-06-27,213.55
ORD-12715,CUST-1939,2024-07-08,90.21
ORD-12716,CUST-1939,2024-08-13,14.19
ORD-12717,CUST-1939,2024-12-12,136.61
ORD-12718,CUST-1939,2025-01-19,29.4
ORD-12719,CUST-1939,2025-01-29,41.85
ORD-12720,CUST-1940,2024-02-21,138.16
ORD-12721,CUST-1940,2024-04-05,155.44
ORD-12722,CUST-1940,2024-08-13,16.08
ORD-12723,CUST-1940,2024-09-18,43.05
ORD-12724,CUST-1940,2024-11-06,115.06
ORD-12725,CUST-1940,2024-11-25,65.39
ORD-12726,CUST-1940,2025-01-24,21.88
ORD-12727,CUST-1940,2025-04-14,73.06
ORD-12728,CUST-1941,2024-07-21,18.33
ORD-12729,CUST-1942,2024-01-27,75.76
ORD-12730,CUST-1942,2024-03-11,33.93
ORD-12731,CUST-1943,2024-02-10,187.39
ORD-12732,CUST-1944,2024-07-24,89.59
ORD-12733,CUST-1945,2024-12-08,18.77
ORD-12734,CUST-1946,2024-01-27,28.31
ORD-12735,CUST-1947,2024-11-11,81.91
ORD-12736,CUST-1948,2024-09-17,27.2
ORD-12737,CUST-1948,2024-12-30,139.86
ORD-12738,CUST-1948,2025-01-07,19.81
ORD-12739,CUST-1948,2025-02-11,73.58
ORD-12740,CUST-1949,2024-10-27,28.21
ORD-12741,CUST-1949,2025-01-20,47.94
ORD-12742,CUST-1950,2024-12-27,26.85
ORD-12743,CUST-1950,2025-01-02,13.83
ORD-12744,CUST-1950,2025-02-19,82.94
ORD-12745,CUST-1950,2025-03-12,37.57
ORD-12746,CUST-1950,2025-04-04,86.6
ORD-12747,CUST-1951,2024-02-02,147.63
ORD-12748,CUST-1951,2024-05-05,46.09
ORD-12749,CUST-1951,2024-07-03,65.43
ORD-12750,CUST-1951,2024-10-02,37.1
ORD-12751,CUST-1952,2024-08-18,82.15
ORD-12752,CUST-1952,2024-09-01,44.71
ORD-12753,CUST-1952,2025-01-15,30.91
ORD-12754,CUST-1953,2024-04-29,28.14
ORD-12755,CUST-1953,2024-05-05,15.36
ORD-12756,CUST-1953,2024-08-09,86.24
ORD-12757,CUST-1953,2024-10-01,74.48
ORD-12758,CUST-1953,2024-12-30,55.04
ORD-12759,CUST-1953,2025-04-05,41.45
ORD-12760,CUST-1953,2025-08-05,90.47
ORD-12761,CUST-1953,2025-08-23,66.47
ORD-12762,CUST-1954,2024-01-21,205.5
ORD-12763,CUST-1955,2025-01-04,84.64
ORD-12764,CUST-1955,2025-05-09,45.47
ORD-12765,CUST-1955,2025-09-28,91.36
ORD-12766,CUST-1955,2025-10-04,166.8
ORD-12767,CUST-1955,2025-11-07,52.59
ORD-12768,CUST-1955,2025-12-19,23.02
ORD-12769,CUST-1956,2024-04-19,12.66
ORD-12770,CUST-1957,2024-10-12,15.17
ORD-12771,CUST-1957,2024-11-07,46.39
ORD-12772,CUST-1957,2024-11-20,14.02
ORD-12773,CUST-1957,2024-12-01,81.6
ORD-12774,CUST-1957,2025-02-16,301.1
ORD-12775,CUST-1957,2025-03-12,71.96
ORD-12776,CUST-1957,2025-07-19,24.38
ORD-12777,CUST-1957,2025-09-18,103.92
ORD-12778,CUST-1957,2025-09-27,140.88
ORD-12779,CUST-1957,2025-12-16,14.71
ORD-12780,CUST-1958,2024-07-22,61.9
ORD-12781,CUST-1959,2024-04-30,61.73
ORD-12782,CUST-1960,2024-11-23,373.8
ORD-12783,CUST-1961,2024-12-27,65.86
ORD-12784,CUST-1961,2025-01-27,80.12
ORD-12785,CUST-1962,2024-07-07,37.05
ORD-12786,CUST-1963,2024-11-11,61.9
ORD-12787,CUST-1963,2024-12-01,81.82
ORD-12788,CUST-1963,2025-01-21,27.78
ORD-12789,CUST-1963,2025-01-27,49.45
ORD-12790,CUST-1963,2025-03-10,148.5
ORD-12791,CUST-1963,2025-07-11,61.41
ORD-12792,CUST-1963,2025-09-17,50.11
ORD-12793,CUST-1964,2024-01-08,95.82
